prov_id,mun_id,total_2023,hombres_2023,mujeres_2023,ine_id,municipio,km2,densidad
02,02901,2703.0,1374.0,1329.0,2901000000,Pozo cañada,11683.0,0.23136180775485748
03,03001,608.0,313.0,295.0,3001000000,L'atzubia,1467.0,0.41445126107702795
03,03002,5067.0,2566.0,2501.0,3002000000,Agost,6664.0,0.7603541416566627
03,03003,619.0,338.0,281.0,3003000000,Agres,2584.0,0.23955108359133126
03,03004,1146.0,566.0,580.0,3004000000,Aigües,1847.0,0.6204656199242015
03,03005,13092.0,6682.0,6410.0,3005000000,Albatera,6154.0,2.127396815079623
03,03006,1397.0,701.0,696.0,3006000000,Alcalali,144.0,9.70138888888889
03,03007,259.0,130.0,129.0,3007000000,Alcosser,439.0,0.5899772209567198
03,03008,188.0,100.0,88.0,3008000000,Alcoleja,1456.0,0.12912087912087913
03,03009,59493.0,29124.0,30369.0,3009000000,Alcoy,12986.0,4.581318342830741
03,03010,419.0,196.0,223.0,3010000000,Alfafara,1978.0,0.21183013144590496
03,03011,20518.0,10102.0,10416.0,3011000000,L'alfas del pi,1926.0,10.653167185877466
03,03012,3635.0,1834.0,1801.0,3012000000,Algorfa,1847.0,1.9680563075257174
03,03013,1395.0,714.0,681.0,3013000000,Algueña,1847.0,0.7552788305360043
03,03014,349282.0,168377.0,180905.0,3014000000,Alicante,20127.0,17.353902717742336
03,03015,21874.0,10985.0,10889.0,3015000000,Almoradi,4269.0,5.123916608104943
03,03016,110.0,54.0,56.0,3016000000,Almudaina,882.0,0.12471655328798185
03,03017,511.0,258.0,253.0,3017000000,L'alqueria d'asnar,108.0,4.731481481481482
03,03018,23820.0,11638.0,12182.0,3018000000,Altea,3443.0,6.918385129247749
03,03019,21473.0,10789.0,10684.0,3019000000,Aspe,7057.0,3.0427943885503757
03,03020,119.0,59.0,60.0,3020000000,Balones,1125.0,0.10577777777777778
03,03021,7255.0,3677.0,3578.0,3021000000,Banyeres de mariola,5028.0,1.4429196499602228
03,03022,173.0,84.0,89.0,3022000000,Benasau,904.0,0.1913716814159292
03,03023,1697.0,846.0,851.0,3023000000,Beneixama,3489.0,0.48638578389223275
03,03024,5625.0,2813.0,2812.0,3024000000,Benejuzar,933.0,6.028938906752412
03,03025,2023.0,1046.0,977.0,3025000000,Benferri,1237.0,1.635408245755861
03,03026,2353.0,1191.0,1162.0,3026000000,Beniarbeig,74.0,31.7972972972973
03,03027,252.0,124.0,128.0,3027000000,Beniarda,1574.0,0.16010165184243966
03,03028,1089.0,556.0,533.0,3028000000,Beniarres,2021.0,0.5388421573478476
03,03029,537.0,263.0,274.0,3029000000,Benigembla,1845.0,0.2910569105691057
03,03030,1218.0,605.0,613.0,3030000000,Benidoleig,748.0,1.6283422459893049
03,03031,72342.0,35817.0,36525.0,3031000000,Benidorm,3851.0,18.785250584263828
03,03032,111.0,60.0,51.0,3032000000,Benifallim,1369.0,0.08108108108108109
03,03033,140.0,78.0,62.0,3033000000,Benifato,1188.0,0.11784511784511785
03,03034,3473.0,1686.0,1787.0,3034000000,Benijofar,436.0,7.965596330275229
03,03035,737.0,388.0,349.0,3035000000,Benilloba,954.0,0.7725366876310272
03,03036,105.0,55.0,50.0,3036000000,Benillup,338.0,0.3106508875739645
03,03037,534.0,270.0,264.0,3037000000,Benimantell,3793.0,0.140785657790667
03,03038,422.0,219.0,203.0,3038000000,Benimarfull,556.0,0.7589928057553957
03,03039,105.0,56.0,49.0,3039000000,Benimassot,951.0,0.11041009463722397
03,03040,455.0,213.0,242.0,3040000000,Benimeli,35.0,13.0
03,03041,12279.0,6060.0,6219.0,3041000000,Benissa,6971.0,1.7614402524745374
03,03042,4858.0,2373.0,2485.0,3042000000,Benitachell,1265.0,3.840316205533597
03,03043,3607.0,1762.0,1845.0,3043000000,Biar,9817.0,0.3674238565753285
03,03044,7361.0,3694.0,3667.0,3044000000,Bigastro,41.0,179.53658536585365
03,03045,440.0,221.0,219.0,3045000000,Bolulla,1357.0,0.32424465733235075
03,03046,3534.0,1763.0,1771.0,3046000000,Busot,3384.0,1.0443262411347518
03,03047,25854.0,12795.0,13059.0,3047000000,Calp,2361.0,10.950444726810673
03,03048,7708.0,3973.0,3735.0,3048000000,Callosa d'en sarria,3466.0,2.2238892094633584
03,03049,19484.0,9932.0,9552.0,3049000000,Callosa de segura,2491.0,7.821758329987957
